Transported,HomePlanet = Europa,HomePlanet = Earth,CryoSleep = False,Destination = TRAPPIST-1e,Destination = 55 Cancri e,VIP = False,abf = B,abf = F,abf = A,abf = G,abf = E,abf = D,abf = C,lr = S,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,num
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-2.010448504,-4.31E-16,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.516301105
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.988354541,-0.340570277,-0.287297513,-0.290800297,0.790326569,-0.254006171,-1.241022899
FALSE,1.754694065,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,0.968125409,2.383146655,-4.31E-16,0.257723145,-0.289126426,0.05678189,2.710894046,-0.186628497
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.081739667,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.219230707
TRUE,-0.569834357,0.899898497,-1.364606148,-1.532430448,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.639656513,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.570695507
TRUE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,0.968125409,-0.12747915,-4.31E-16,12.92490637,-0.290800297,1.89997961,1.754360762,0.164836304
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,1.755490204,-0.336023026,-0.287297513,-0.197063496,0.286181317,-0.269007154,0.164836304
TRUE,1.754694065,-1.111108607,-1.364606148,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,5.740491271,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.709396118,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.186628497
FALSE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,4.145384838,-0.306592156,-1.032805209,0.84887533,5.270736558,-0.287297513,-0.289126426,-0.276647509,-0.25312376,-0.538093297
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.476177178,-0.340570277,-0.287297513,-0.290800297,-0.267756058,0.402507449,-1.5924877
TRUE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.406437573,-0.340570277,4.753359592,7.61E-16,-0.275758364,-0.267242332,-0.889558098
TRUE,1.754694065,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.36069809,-0.317834025,1.956757622,-0.290800297,-4.55E-16,0.148373145,-0.889558098
TRUE,1.754694065,-1.111108607,-1.364606148,-1.532430448,1.956784077,-6.532878921,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.197218756,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.889558098
FALSE,1.754694065,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.709396118,-0.339054526,1.57668568,-0.290800297,2.546388072,-0.268124743,-0.889558098
TRUE,1.754694065,-1.111108607,-1.364606148,-1.532430448,1.956784077,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.964354418,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.889558098
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,2.452886261,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.889558098
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.266958361,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.889558098
TRUE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.430437696,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.538093297
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.685395996,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.241022899
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.197218756,0.26724551,-0.287297513,0.869192622,-0.221520515,-0.269007154,0.516301105
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-1.801229687,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.889558098
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.012000061,1.833015353,-0.284161606,-0.290800297,-0.276647509,-0.269007154,-0.889558098
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,1.058094147,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.889558098
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,2.987053643,-0.241204376,-0.306592156,-1.032805209,-0.12747915,-0.043483259,0.090265705,-0.290800297,-0.276647509,-0.09428982,-0.186628497
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.824875207,0.286950261,-0.287297513,-0.058132165,-0.251751447,-0.116350089,-1.5924877
TRUE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.569916907,-0.340570277,1.698358876,-0.290800297,-0.195735308,-0.263712689,0.164836304
TRUE,-0.569834357,-1.111108607,-1.364606148,-1.532430448,1.956784077,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.685395996,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.186628497
FALSE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,1.058094147,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.241022899
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.476177178,-0.340570277,-0.287297513,-0.240584154,0.167035879,-0.147234466,1.219230707
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,2.987053643,-0.241204376,-0.306592156,0.968125409,-0.476177178,-0.017715507,-0.233987092,0.298402455,-0.265977768,-0.268124743,0.516301105
TRUE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.545916784,-4.31E-16,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.570695507
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.151479273,1.269156319,-0.287297513,1.051644611,-0.213518209,-0.269007154,-1.5924877
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,2.987053643,-0.241204376,-0.306592156,-1.032805209,-0.824875207,-0.340570277,-0.287297513,0.125993695,0.200823391,-0.2645951,0.164836304
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.081739667,0.009567994,-0.287297513,-0.290800297,-0.033021761,-0.246064474,-0.186628497
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.964354418,-0.322381275,-0.271617977,0.03895238,0.284403027,-0.269007154,-1.241022899
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.918614935,-0.284487523,0.760095465,-0.290800297,-0.276647509,-0.269007154,0.164836304
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,1.825229809,0.224804507,-0.286670331,-0.289126426,0.164368443,-0.269007154,-0.538093297
TRUE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,0.968125409,-0.057739544,-0.332991526,1.391039978,-0.269039969,-0.276647509,-0.130468662,0.516301105
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.290958484,0.679529534,-0.165624316,0.626481261,-0.22418795,-0.233710723,0.516301105
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.685395996,-0.336023026,-0.283534424,-0.257322868,-0.223298805,0.365446196,-0.538093297
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.336697967,-4.31E-16,0.249569786,-0.290800297,-0.276647509,-0.2645951,0.516301105
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-1.731490081,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.867765906
FALSE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-1.870969292,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.867765906
TRUE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,5.740491271,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.081739667,-0.340570277,3.308960773,-0.290800297,-0.272201784,-0.268124743,0.164836304
FALSE,1.754694065,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.151479273,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.570695507
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.824875207,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.570695507
TRUE,1.754694065,-1.111108607,-1.364606148,-1.532430448,1.956784077,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.779135724,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.570695507
TRUE,-0.569834357,0.899898497,-1.364606148,-1.532430448,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.290958484,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-2.01E-16,-0.186628497
FALSE,-0.569834357,0.899898497,-1.364606148,-1.532430448,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,1.197573358,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-2.01E-16,1.219230707
FALSE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,-6.532878921,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.081739667,1.554117336,0.255214419,-0.290800297,3.035417858,4.510129623,-1.5924877
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.824875207,-0.340570277,-0.287297513,-0.290800297,-0.276647509,0.440451112,1.219230707
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.685395996,1.385869076,-0.276008247,-0.290800297,-0.276647509,0.323090479,0.867765906
TRUE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.476177178,-0.340570277,2.963383808,-0.290800297,0.683629161,-0.267242332,-0.538093297
FALSE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.61565639,-0.340570277,-0.185694122,-0.290800297,-0.145054039,6.454080568,-0.538093297
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.500177301,-0.340570277,0.220092259,-0.290800297,-0.200181033,-0.269007154,-1.5924877
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-2.010448504,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.889558098
TRUE,-0.569834357,0.899898497,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,2.987053643,-0.241204376,-0.306592156,0.968125409,-0.824875207,-0.273877273,0.675425973,-0.274061583,-0.231301111,-0.269007154,-1.5924877
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,2.48E-16,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.538093297
TRUE,-0.569834357,0.899898497,-1.364606148,-1.532430448,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.964354418,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.538093297
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.61565639,-0.340570277,-0.284788787,0.427290558,-0.276647509,-0.01575526,-0.538093297
TRUE,-0.569834357,0.899898497,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.685395996,-0.295097774,-0.286670331,1.468438604,-0.276647509,-0.263712689,1.570695507
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.336697967,0.662856283,-0.287297513,-0.290800297,-0.276647509,-0.261065457,-1.241022899
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.988354541,-0.340570277,-0.283534424,0.931125866,-0.275758364,-0.269007154,-1.5924877
TRUE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.197218756,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.889558098
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.918614935,0.26421401,-0.240258906,-0.227193182,0.408883336,-0.269007154,-0.538093297
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.545916784,-0.331475776,-0.203882383,0.551157045,-0.276647509,-0.267242332,-0.186628497
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,1.476531781,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.164836304
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.266958361,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.164836304
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,2.452886261,-4.31E-16,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.867765906
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,1.476531781,-0.340570277,-0.287297513,-0.290800297,0.421331367,-0.252241349,-0.186628497
TRUE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.336697967,-4.31E-16,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.164836304
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.12747915,-0.340570277,-0.287297513,0.770434206,-0.275758364,-0.248711706,0.516301105
TRUE,-0.569834357,0.899898497,-1.364606148,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.918614935,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-2.01E-16,-0.186628497
FALSE,-0.569834357,0.899898497,-1.364606148,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.081739667,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.219230707
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,2.987053643,-0.241204376,-0.306592156,-1.032805209,-0.61565639,-0.337538776,-0.287297513,0.870866494,-0.276647509,-0.249594117,0.516301105
TRUE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,2.987053643,-0.241204376,-0.306592156,0.968125409,0.151479273,-0.095018762,0.472219192,-0.284104812,-0.276647509,-0.268124743,-1.241022899
FALSE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,-1.032805209,-0.197218756,0.085355499,0.177443923,-0.269039969,-0.276647509,3.899501364,1.219230707
FALSE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,-1.032805209,0.709396118,-0.340570277,8.20E-16,-0.290800297,1.08196615,0.718410508,1.570695507
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,2.48E-16,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.5924877
TRUE,-0.569834357,0.899898497,0.732727877,-1.532430448,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.221218878,-0.340570277,-0.25092099,-0.290800297,-0.276647509,0.297500566,-1.5924877
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.266958361,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.5924877
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-1.59201087,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.5924877
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-1.801229687,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.5924877
FALSE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-1.243312841,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.5924877
FALSE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,1.616010992,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.241022899
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-1.034094024,-0.316318275,-0.287297513,-0.290800297,0.356423777,-0.137527948,0.867765906
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,2.731844683,-0.340570277,-0.107923625,-0.290800297,1.269575759,-0.257535814,0.867765906
TRUE,-0.569834357,0.899898497,-1.364606148,-1.532430448,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.755135601,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.241022899
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,1.825229809,-0.337538776,-0.287297513,-0.290800297,-0.276647509,0.531339422,-0.538093297
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.476177178,1.826952353,-0.287297513,-0.290800297,-0.276647509,0.104252606,0.867765906
TRUE,1.754694065,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,4.145384838,-0.306592156,-1.032805209,0.36069809,-0.340570277,2.888122037,-0.290800297,-0.226855385,0.019541171,0.164836304
FALSE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.824875207,0.543112026,-0.287297513,0.96962491,-0.276647509,-0.269007154,1.219230707
FALSE,-0.569834357,0.899898497,-1.364606148,-1.532430448,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.639656513,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.219230707
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-1.10383363,-0.322381275,-0.287297513,-0.290800297,-0.276647509,1.463165205,-1.5924877
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.685395996,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.570695507
